"__leidenCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5","1.8571428571428572","1.988820824127284E-4","0.5384615384615384","0.7619047619047619","7","2","false","CKMT1B","32.57142857142857","0","7","0","0","0","0","0.9821428571428572","false","0","CKMT1B","10","0.6647230320699709"
"131","1.5","0.5","0.6666666666666666","0.0","2","2","false","KCNA5","2.0","0","2","0","0","0","0","0.8333333333333334","false","0","KCNA5","6","0.5"
"85","1.7142857142857142","0.023809523809523808","0.5833333333333334","0.6666666666666666","3","3","false","FBF1","3.6666666666666665","0","3",,"0","0","0","0.8809523809523809","false","0","FBF1","2","0.6111111111111112"
"66","1.75","0.0","0.5714285714285714","0.0","1","2","false","KIR3DL1","4.0","0","1",,"0","0","0","0.8125","false","0","KIR3DL1","0","0.0"
"89","1.9","0.0","0.5263157894736842","1.0","2","2","false","WEE2","17.5","0","2",,"0","0","0","0.9550000000000001","false","0","WEE2","0","0.875"
"89","1.8","8.771929824561403E-4","0.5555555555555556","0.8333333333333334","4","2","false","ZNF485","12.0","0","4","0","0","0","0","0.96","false","0","ZNF485","2","0.6"
"88","1.875","2.5879917184265007E-4","0.5333333333333333","0.6666666666666666","3","2","false","IGHV4-38-2","19.0","0","3","0",,"0","0","0.9635416666666666","false","0","IGHV4-38-2","2","0.7916666666666666"
"44","1.7647058823529411","0.0026960784313725494","0.5666666666666667","0.6666666666666666","4","2","false","MVD","11.75","0","4","0","0","0","0","0.9550173010380623","false","0","MVD","4","0.6911764705882353"
"76","2.0","0.0","0.5","0.0","1","3","false","TRIP10","2.0","0","1","0","0","0","0","0.5","false","0","TRIP10","0","0.0"
"123","1.6666666666666667","0.003787878787878788","0.6","0.8333333333333334","4","2","false","TTC39B","8.0","0","4","0","0","0","0","0.9444444444444445","false","0","TTC39B","2","0.6666666666666666"
"97","1.6","0.0","0.625","1.0","2","2","false","INPP5E","3.5","0","2","0","0","0","0","0.8800000000000001","false","0","INPP5E","0","0.7"
"77","0.0","0.0","0.0","0.0","0","0","true","CFHR2","0.0","0","0",,"0","0","0","Infinity","false","0","CFHR2","0","0.0"
"62","1.826086956521739","0.003293807641633728","0.5476190476190477","0.5","4","2","false","UVSSA","10.25","0","4","0","0","0","0","0.9640831758034026","false","0","UVSSA","6","0.44565217391304346"
"58","2.2857142857142856","0.0","0.4375","0.0","1","3","false","MRTFA","4.0","0","1","0","0","0","0","0.6785714285714286","false","0","MRTFA","0","0.0"
"151","1.0","0.0","1.0","0.0","1","1","false","POC1B","1.0","0","1","0","0","0","0","1.0","false","0","POC1B","0","0.0"
"13","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","SMTNL1","9.0","0","1","0",,"0","0","0.9012345679012346","false","0","SMTNL1","0","0.0"
"89","1.75","0.006491228070175439","0.5714285714285714","0.6","5","2","false","NEIL3","10.8","0","5","0","0","0","0","0.9625","false","0","NEIL3","8","0.54"
"88","1.8333333333333333","2.5879917184265007E-4","0.5454545454545455","0.8333333333333334","4","2","false","MEIS3P2","16.5","0","4","0","0","0","0","0.9652777777777778","false","0","MEIS3P2","2","0.6875"
"98","1.0","1.0","1.0","0.0","2","1","false","FOXI1","1.0","0","2","0","0","0","0","1.0","false","0","FOXI1","2","0.0"
"8","0.0","0.0","0.0","0.0","0","0","true","KLF3","0.0","0","0","0","0","0","0","Infinity","false","0","KLF3","0","0.0"
"34","1.75","0.0","0.5714285714285714","1.0","2","3","false","KRTAP8-1","2.5","0","2","0","0","0","0","0.75","false","0","KRTAP8-1","0","0.8333333333333334"
"145","1.1818181818181819","0.14969696969696966","0.8461538461538461","0.4166666666666667","9","2","false","ZNF570","4.777777777777778","0","9","0","0","0","0","0.9818181818181818","false","0","ZNF570","46","0.43434343434343436"
"134","1.6666666666666667","0.009259259259259259","0.6","0.6666666666666666","3","2","false","TOM1L1","5.333333333333333","0","3","0",,"0","0","0.925925925925926","false","0","TOM1L1","2","0.5925925925925926"
"19","2.25","0.0","0.4444444444444444","0.0","1","3","false","SYT14P1","2.0","0","1",,"0","0","0","0.5833333333333334","false","0","SYT14P1","0","0.0"
"128","1.3333333333333333","0.10327093397745571","0.75","0.3","16","2","false","BCL9","8.125","0","16","0","0","0","0","0.9861111111111112","false","0","BCL9","168","0.3385416666666667"
"7","2.0","0.0","0.5","0.0","1","3","false","TRIM38","3.0","0","1","0","0","0","0","0.6666666666666666","false","0","TRIM38","0","0.0"
"46","1.90625","0.002990591397849462","0.5245901639344263","0.4","5","3","false","AMZ2","13.2","0","5",,"0","0","0","0.9676339285714286","false","0","AMZ2","12","0.44"
"111","1.1111111111111112","0.1736111111111111","0.8999999999999999","0.32142857142857145","8","2","false","KIAA1217","4.25","0","8","0","0","0","0","0.9876543209876544","false","0","KIAA1217","38","0.4722222222222222"
"181","2.2","0.0","0.45454545454545453","0.0","1","3","false","C1QL1","3.0","0","1","0",,"0","0","0.7","false","0","C1QL1","0","0.0"
"46","1.59375","0.024380760368663597","0.6274509803921569","0.4358974358974359","13","2","false","ERICH6","12.076923076923077","0","13","0","0","0","0","0.9787946428571429","false","0","ERICH6","106","0.37740384615384615"
"87","1.2857142857142858","0.2777777777777778","0.7777777777777777","0.5","5","2","false","DLST","3.8","0","5","0","0","0","0","0.9428571428571428","false","0","DLST","16","0.5428571428571428"
"123","1.8333333333333333","0.0","0.5454545454545455","1.0","2","2","false","DDIAS","11.5","0","2",,"0","0","0","0.9305555555555555","false","0","DDIAS","0","0.9583333333333334"
"184","1.6666666666666667","0.01515151515151515","0.6","0.5","4","2","false","H2BC18","7.75","0","4","0","0","0","0","0.9444444444444445","false","0","H2BC18","6","0.6458333333333334"
"6","1.8571428571428572","0.0077692743764172355","0.5384615384615384","0.3333333333333333","4","3","false","RTCB","8.75","0","4","0","0","0","0","0.9340659340659341","false","0","RTCB","16","0.4473684210526316"
"98","1.5","0.0","0.6666666666666666","0.0","1","2","false","BPIFC","2.0","0","1",,"0","0","0","0.75","false","0","BPIFC","0","0.0"
"136","1.4285714285714286","0.06787022501308215","0.7","0.42857142857142855","8","2","false","PDPK1","6.625","0","8","0","0","0","0","0.9693877551020408","false","0","PDPK1","32","0.4732142857142857"
"207","0.0","0.0","0.0","0.0","0","0","true","PPFIA4","0.0","0","0","0",,"0","0","Infinity","false","0","PPFIA4","0","0.0"
"136","1.6428571428571428","0.007980115122972265","0.6086956521739131","0.7","5","2","false","PPP2R3C","8.8","0","5","0","0","0","0","0.9540816326530612","false","0","PPP2R3C","6","0.6285714285714286"
"112","1.68","0.008095238095238096","0.5952380952380952","0.5","8","2","false","ESCO1","13.125","0","8","0","0","0","0","0.9728","false","0","ESCO1","28","0.525"
"157","1.8888888888888888","0.0","0.5294117647058824","1.0","2","3","false","PAM","5.5","0","2","0","0","0","0","0.8888888888888888","false","0","PAM","0","0.6875"
"144","1.65625","0.022051121616611047","0.6037735849056604","0.2909090909090909","11","2","false","KAZN","9.636363636363637","0","11","0","0","0","0","0.978125","false","0","KAZN","92","0.30113636363636365"
"28","1.8333333333333333","0.0","0.5454545454545455","1.0","2","2","false","NAA11","9.5","0","2","0","0","0","0","0.9305555555555555","false","0","NAA11","0","0.7916666666666666"
"90","1.8387096774193548","1.0240655401945725E-4","0.543859649122807","0.9","5","2","false","MAPK11","24.4","0","5",,"0","0","0","0.9729448491155046","false","0","MAPK11","2","0.7870967741935484"
"144","1.875","0.0020340060384554264","0.5333333333333333","0.5","5","3","false","UBTFL6","16.8","0","5","0","0","0","0","0.9708333333333333","false","0","UBTFL6","16","0.5419354838709678"
"115","1.5769230769230769","0.023326118326118323","0.6341463414634146","0.41818181818181815","11","2","false","PLA2G2D","10.727272727272727","0","11","0","0","0","0","0.977810650887574","false","0","PLA2G2D","64","0.4125874125874126"
"208","0.0","0.0","0.0","0.0","0","0","true","PAH","0.0","0","0","0",,"0","0","Infinity","false","0","PAH","0","0.0"
"85","1.7142857142857142","0.023809523809523808","0.5833333333333334","0.6666666666666666","3","3","false","UNC45A","3.6666666666666665","0","3","0","0","0","0","0.8809523809523809","false","0","UNC45A","2","0.6111111111111112"
"28","1.75","0.007575757575757576","0.5714285714285714","0.6666666666666666","3","2","false","PJVK","6.666666666666667","0","3","0","0","0","0","0.9375","false","0","PJVK","2","0.5555555555555556"
"46","1.84375","5.584357398873528E-4","0.5423728813559322","0.6","5","2","false","CARD8","20.2","0","5",,"0","0","0","0.9698660714285714","false","0","CARD8","8","0.63125"
"99","0.0","0.0","0.0","0.0","0","0","true","GAL3ST3","0.0","0","0",,"0","0","0","Infinity","false","0","GAL3ST3","0","0.0"
"115","1.3846153846153846","0.08681807081807083","0.7222222222222222","0.20833333333333334","16","2","false","ATXN7L1","8.75","0","16","0","0","0","0","0.985207100591716","false","0","ATXN7L1","190","0.33653846153846156"
"87","1.7142857142857142","0.0","0.5833333333333334","1.0","3","3","false","PDIA3","4.666666666666667","0","3","0","0","0","0","0.8571428571428571","false","0","PDIA3","0","0.7777777777777778"
"144","1.84375","0.0017539881173084732","0.5423728813559322","0.4","5","2","false","LPCAT1","18.2","0","5",,"0","0","0","0.971875","false","0","LPCAT1","18","0.56875"
"144","1.75","0.008118036795734238","0.5714285714285714","0.42857142857142855","8","2","false","KCNK10","13.75","0","8","0","0","0","0","0.975","false","0","KCNK10","40","0.4296875"
"5","1.5918367346938775","0.019825959103697433","0.6282051282051282","0.41578947368421054","20","2","false","NKAIN1","16.7","0","20","0","0","0","0","0.9876700680272109","false","0","NKAIN1","222","0.3408163265306122"
"141","1.7","0.0","0.5882352941176471","1.0","3","2","false","USP35","7.666666666666667","0","3",,"0","0","0","0.93","false","0","USP35","0","0.7666666666666667"
"62","1.8695652173913044","0.0","0.5348837209302325","1.0","3","2","false","DOK5","18.666666666666668","0","3","0","0","0","0","0.9621928166351607","false","0","DOK5","0","0.8115942028985508"
"124","1.7777777777777777","0.0","0.5625","1.0","2","2","false","ZNF175","6.0","0","2",,"0","0","0","0.9135802469135802","false","0","ZNF175","0","0.6666666666666666"
"124","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","ANKRD20A8P","9.0","0","1",,"0","0","0","0.9012345679012346","false","0","ANKRD20A8P","0","0.0"
"20","2.0","0.0","0.5","0.0","1","3","false","ACTL6B","4.0","0","1","0","0","0","0","0.75","false","0","ACTL6B","0","0.0"
"5","1.8775510204081634","6.85875125243896E-4","0.5326086956521738","0.6666666666666666","6","2","false","CGAS","27.166666666666668","0","6","0","0","0","0","0.98171768707483","false","0","CGAS","10","0.5544217687074829"
"78","1.3333333333333333","0.6666666666666666","0.75","0.0","2","2","false","CEACAM6","1.5","0","2","0","0","0","0","0.8333333333333334","false","0","CEACAM6","4","0.5"
"144","1.90625","5.239507742288608E-4","0.5245901639344263","0.5","4","3","false","UBTFL1","21.25","0","4","0","0","0","0","0.9697916666666667","false","0","UBTFL1","10","0.7"
"22","0.0","0.0","0.0","0.0","0","0","true","CNTF","0.0","0","0","0","0","0","0","Infinity","false","0","CNTF","0","0.0"
"90","1.7096774193548387","0.003774612484289903","0.5849056603773585","0.7222222222222222","9","2","false","FAM20A","16.77777777777778","0","9","0","0","0","0","0.9771071800208116","false","0","FAM20A","20","0.5412186379928315"
"193","1.5","0.0","0.6666666666666666","0.0","1","2","false","NCOR2","2.0","0","1","0","0","0","0","0.75","false","0","NCOR2","0","0.0"
"35","0.0","0.0","0.0","0.0","0","0","true","OR7G2","0.0","0","0",,"0","0","0","Infinity","false","0","OR7G2","0","0.0"
"133","1.8","0.0","0.5555555555555556","0.0","1","2","false","RTN1","5.0","0","1",,"0","0","0","0.8400000000000001","false","0","RTN1","0","0.0"
"55","0.0","0.0","0.0","0.0","0","0","true","NOSTRIN","0.0","0","0",,"0","0","0","Infinity","false","0","NOSTRIN","0","0.0"
"184","1.75","0.002525252525252525","0.5714285714285714","0.6666666666666666","3","2","false","TYROBP","9.333333333333334","0","3","0","0","0","0","0.9375","false","0","TYROBP","2","0.7777777777777778"
"28","1.75","0.007575757575757576","0.5714285714285714","0.6666666666666666","3","2","false","C1orf43","6.0","0","3","0","0","0","0","0.9375","false","0","C1orf43","2","0.5"
"10","1.7777777777777777","0.0","0.5625","1.0","2","2","false","DYNLRB2","6.5","0","2","0","0","0","0","0.9135802469135802","false","0","DYNLRB2","0","0.7222222222222222"
"134","1.7777777777777777","0.0","0.5625","1.0","2","2","false","WDR45B","6.5","0","2","0","0","0","0","0.9135802469135802","false","0","WDR45B","0","0.7222222222222222"
"66","1.75","0.0","0.5714285714285714","0.0","1","2","false","TRNT1","4.0","0","1","0","0","0","0","0.8125","false","0","TRNT1","0","0.0"
"157","2.0","0.0","0.5","0.0","1","3","false","CLCN6","8.0","0","1",,"0","0","0","0.875","false","0","CLCN6","0","0.0"
"164","0.0","0.0","0.0","0.0","0","0","true","HDHD5","0.0","0","0",,"0","0","0","Infinity","false","0","HDHD5","0","0.0"
"46","1.4375","0.054004256272401435","0.6956521739130435","0.3202614379084967","18","2","false","ARHGAP44","10.166666666666666","0","18","0","0","0","0","0.984375","false","0","ARHGAP44","238","0.3177083333333333"
"125","1.8571428571428572","0.0","0.5384615384615384","1.0","2","2","false","ICE2","10.5","0","2","0","0","0","0","0.9387755102040816","false","0","ICE2","0","0.75"
"85","1.5714285714285714","0.11904761904761904","0.6363636363636364","0.6666666666666666","3","2","false","RPAP2","3.6666666666666665","0","3","0","0","0","0","0.9047619047619048","false","0","RPAP2","10","0.5238095238095238"
"1","1.8461538461538463","0.0014212058746471703","0.5416666666666666","0.6","6","2","false","ZNF547","18.333333333333332","0","6","0","0","0","0","0.9764957264957265","false","0","ZNF547","12","0.4700854700854701"
"88","1.6666666666666667","0.010576259489302969","0.6","0.6071428571428571","8","2","false","RPUSD1","11.25","0","8","0","0","0","0","0.9722222222222222","false","0","RPUSD1","22","0.46875"
"115","1.8461538461538463","0.0013675213675213675","0.5416666666666666","0.5","4","2","false","TCP11L2","13.5","0","4",,"0","0","0","0.9674556213017751","false","0","TCP11L2","6","0.5192307692307693"
"90","1.064516129032258","0.19087138667783826","0.9393939393939394","0.24876847290640394","29","2","false","STOX2","8.310344827586206","0","29","0","0","0","0","0.9979188345473465","false","0","STOX2","610","0.26807563959955505"
"62","1.8695652173913044","5.64652738565782E-4","0.5348837209302325","0.6666666666666666","3","2","false","SLC35B4","16.0","0","3","0","0","0","0","0.9621928166351607","false","0","SLC35B4","2","0.6956521739130435"
"5","1.8979591836734695","3.4805588902227556E-4","0.5268817204301075","0.5","5","2","false","DAPP1","27.2","0","5",,"0","0","0","0.9812925170068026","false","0","DAPP1","10","0.5551020408163265"
"184","1.8333333333333333","0.0","0.5454545454545455","1.0","2","2","false","ZSWIM7","10.5","0","2",,"0","0","0","0.9305555555555555","false","0","ZSWIM7","0","0.875"
"5","1.8979591836734695","1.484452410095005E-4","0.5268817204301075","0.7","5","2","false","RCOR2","35.0","0","5","0","0","0","0","0.9812925170068026","false","0","RCOR2","6","0.7142857142857143"
"97","1.6","0.0","0.625","1.0","2","2","false","RAB11FIP2","3.5","0","2","0","0","0","0","0.8800000000000001","false","0","RAB11FIP2","0","0.7"
"71","2.25","0.0","0.4444444444444444","0.0","1","3","false","PHF10","2.0","0","1","0","0","0","0","0.5833333333333334","false","0","PHF10","0","0.0"
"115","1.7307692307692308","0.0079010989010989","0.5777777777777777","0.42857142857142855","7","2","false","HLA-DRB3","12.142857142857142","0","7",,"0","0","0","0.9718934911242604","false","0","HLA-DRB3","24","0.46703296703296704"
"1","1.7692307692307692","0.0033877428614270716","0.5652173913043479","0.5555555555555556","9","2","false","GSTP1","17.555555555555557","0","9","0","0","0","0","0.9786324786324787","false","0","GSTP1","32","0.45014245014245013"
"6","1.9047619047619047","0.005243764172335602","0.525","0.6666666666666666","4","3","false","ELAVL2","9.75","0","4","0","0","0","0","0.9304029304029304","false","0","ELAVL2","10","0.5131578947368421"
"10","1.5555555555555556","0.041666666666666664","0.6428571428571428","0.5","4","2","false","SREK1","3.75","0","4","0","0","0","0","0.9382716049382717","false","0","SREK1","6","0.4166666666666667"
"47","1.3333333333333333","0.6666666666666666","0.75","0.0","2","2","false","DNAJA2","1.5","0","2","0",,"0","0","0.8333333333333334","false","0","DNAJA2","4","0.5"
"84","2.0","0.0","0.5","0.0","1","3","false","FCN2","4.0","0","1","0","0","0","0","0.75","false","0","FCN2","0","0.0"
"7","1.5","0.0","0.6666666666666666","1.0","2","2","false","SLC9A8","3.0","0","2",,"0","0","0","0.8333333333333334","false","0","SLC9A8","0","0.75"
